,x,y,leiden,QC,n_genes,normalize_total,class
28959,3562.203704,7380.567901,1,cell,53,15861.228,Astrocytes
28960,2798.494737,7381.631579,5,cell,53,9122.847,Excitatory neurons 2
28961,3517.031056,7381.931677,2,cell,53,14039.112,Mature oligodendrocytes 1
28962,3315.390625,7378.734375,0,cell,53,9862.531,Inhibitory neurons 1
28963,3778.774834,7381.543046,2,cell,53,10063.509,Mature oligodendrocytes 1
28964,3124.59292,7381.017699,0,cell,53,19828.797,Inhibitory neurons 1
28965,3667.225664,7387.340708,7,cell,53,6619.939,Blood vessel associated cells
28966,3330.836257,7387.596491,0,cell,53,11993.574,Inhibitory neurons 1
28967,2865.577181,7389.020134,5,cell,53,7354.671,Excitatory neurons 2
28968,3164.206897,7385.758621,0,cell,53,9527.708,Inhibitory neurons 1
28970,2883.193548,7390.696774,5,cell,53,7149.6963,Excitatory neurons 2
28971,2943.409326,7393.756477,2,cell,53,8716.886,Mature oligodendrocytes 1
28972,3279.52381,7393.73545,8,cell,53,4265.2695,Unknown
28973,2827.0,7393.727848,5,cell,53,10737.214,Excitatory neurons 2
28974,3393.917431,7391.972477,2,cell,53,9263.937,Mature oligodendrocytes 1
28975,3686.487805,7393.552846,12,cell,53,5778.569,Immature oligodendrocytes
28976,3149.75,7391.55,5,cell,53,3733.6667,Excitatory neurons 2
28977,3212.057971,7392.492754,8,cell,53,3327.0288,Unknown
28978,3474.536232,7392.652174,1,cell,53,2947.3914,Astrocytes
28979,3784.139241,7396.398734,4,cell,53,4197.962,Endothelial cells
28980,3120.86,7393.6,0,cell,53,15181.37,Inhibitory neurons 1
28981,3081.955882,7395.75,0,cell,53,5160.0,Inhibitory neurons 1
28982,3164.587413,7398.097902,2,cell,53,5416.979,Mature oligodendrocytes 1
28983,2680.275168,7399.42953,10,cell,53,13004.403,Mature oligodendrocytes 2
28984,3662.101124,7410.108614,12,cell,53,9690.206,Immature oligodendrocytes
28985,2865.755556,7406.592593,5,cell,53,7229.252,Excitatory neurons 2
28986,2902.397516,7406.31677,5,cell,53,10582.205,Excitatory neurons 2
28987,2821.711864,7404.983051,0,cell,53,12463.103,Inhibitory neurons 1
28988,2876.744186,7406.337209,5,cell,53,4422.2793,Excitatory neurons 2
28989,3440.048913,7408.788043,2,cell,53,9501.38,Mature oligodendrocytes 1
28990,3138.859375,7410.119792,8,cell,53,3264.7139,Unknown
28991,3177.570175,7410.254386,8,cell,53,3079.4297,Unknown
28992,3391.490566,7414.691824,12,cell,53,6902.2383,Immature oligodendrocytes
28993,2807.863014,7412.39726,5,cell,53,6421.575,Excitatory neurons 2
28994,3251.0,7415.117647,1,cell,53,4436.7324,Astrocytes
28995,2819.514451,7417.046243,5,cell,53,10360.705,Excitatory neurons 2
28996,2952.55814,7416.569767,1,cell,53,3232.9883,Astrocytes
28997,3040.280822,7418.554795,0,cell,53,15476.919,Inhibitory neurons 1
28998,3163.873362,7425.318777,1,cell,53,4481.3843,Astrocytes
28999,3008.723618,7424.150754,0,cell,53,11561.237,Inhibitory neurons 1
29000,3485.619048,7421.369048,2,cell,53,12799.857,Mature oligodendrocytes 1
29001,2573.9,7424.5,4,cell,53,4206.2285,Endothelial cells
29002,2758.430233,7425.040698,9,cell,53,17418.453,Excitatory neurons 4
29003,3289.872449,7426.290816,0,cell,53,15739.04,Inhibitory neurons 1
29004,3271.743243,7425.445946,1,cell,53,3940.703,Astrocytes
29005,3635.030612,7429.173469,0,cell,53,14978.409,Inhibitory neurons 1
29006,2979.586957,7428.923913,5,cell,53,5474.174,Excitatory neurons 2
29007,3077.351515,7432.624242,2,cell,53,9870.946,Mature oligodendrocytes 1
29008,3447.880383,7434.133971,12,cell,53,4541.804,Immature oligodendrocytes
29009,2813.123967,7433.842975,5,cell,53,6448.2397,Excitatory neurons 2
29010,3523.509677,7433.787097,2,cell,53,11575.568,Mature oligodendrocytes 1
29011,3677.034783,7433.878261,4,cell,53,3652.826,Endothelial cells
29012,2865.484536,7434.814433,5,cell,53,6042.329,Excitatory neurons 2
29013,3098.655914,7433.322581,1,cell,53,4420.3003,Astrocytes
29014,3491.216867,7433.554217,1,cell,53,6159.06,Astrocytes
29015,3223.648438,7436.203125,0,cell,53,7021.836,Inhibitory neurons 1
29016,2735.105691,7438.01626,1,cell,53,7546.837,Astrocytes
29017,2949.522222,7436.555556,0,cell,53,11014.312,Inhibitory neurons 1
29018,3557.265625,7433.828125,8,cell,53,3724.3906,Unknown
29019,2992.909091,7442.003788,5,cell,53,8137.2075,Excitatory neurons 2
29020,3130.859155,7438.147887,1,cell,53,4241.7397,Astrocytes
29021,3572.5,7436.0,1,cell,53,4537.415,Astrocytes
29022,3118.151261,7438.705882,12,cell,53,7915.488,Immature oligodendrocytes
29023,3420.97006,7442.323353,4,cell,53,5126.76,Endothelial cells
29024,3623.168539,7439.382022,0,cell,53,13846.81,Inhibitory neurons 1
29025,3326.323353,7442.137725,0,cell,53,22574.527,Inhibitory neurons 1
29026,3398.837838,7439.743243,1,cell,53,3818.243,Astrocytes
29027,2586.084291,7445.490421,9,cell,53,18195.613,Excitatory neurons 4
29028,2915.005682,7444.755682,5,cell,53,10532.518,Excitatory neurons 2
29029,3253.613208,7442.783019,0,cell,53,14330.245,Inhibitory neurons 1
29030,3341.834559,7446.448529,1,cell,53,9906.927,Astrocytes
29031,3215.945,7446.185,10,cell,53,11964.061,Mature oligodendrocytes 2
29032,3768.72549,7444.607843,1,cell,53,2487.029,Astrocytes
29033,2894.522222,7444.577778,5,cell,53,5640.8115,Excitatory neurons 2
29034,3371.90411,7448.232877,11,cell,53,3590.1987,Microglia
29035,3489.867347,7445.408163,2,cell,53,14654.05,Mature oligodendrocytes 1
29036,3434.791139,7448.702532,2,cell,53,10013.544,Mature oligodendrocytes 1
29037,3508.452471,7451.589354,2,cell,53,11746.035,Mature oligodendrocytes 1
29038,3540.102041,7450.047619,2,cell,53,14355.815,Mature oligodendrocytes 1
29039,2741.064815,7450.324074,13,cell,53,5240.5273,Pericytes
29040,2831.142857,7448.190476,1,cell,53,3240.8093,Astrocytes
29041,2880.406452,7452.658065,5,cell,53,10742.87,Excitatory neurons 2
29042,2955.805085,7451.186441,8,cell,53,4126.949,Unknown
29043,3596.388889,7452.5,1,cell,53,5979.992,Astrocytes
29044,2755.647887,7454.957746,11,cell,53,4140.7607,Microglia
29045,2903.12093,7456.065116,5,cell,53,4970.53,Excitatory neurons 2
29046,2917.022727,7457.647727,5,cell,53,8196.488,Excitatory neurons 2
29047,3073.931818,7455.045455,12,cell,53,1690.6364,Immature oligodendrocytes
29048,3364.5,7455.740741,1,cell,53,4138.852,Astrocytes
29049,3674.387755,7456.510204,10,cell,53,5902.48,Mature oligodendrocytes 2
29050,2800.038462,7461.005495,5,cell,53,9678.521,Excitatory neurons 2
29051,2866.82243,7459.598131,5,cell,53,7029.3823,Excitatory neurons 2
29052,3140.805755,7461.517986,0,cell,53,5374.8276,Inhibitory neurons 1
29053,2608.082474,7462.180412,0,cell,53,12085.082,Inhibitory neurons 1
29054,3085.293578,7463.555046,0,cell,53,11468.825,Inhibitory neurons 1
29055,3380.77193,7461.906433,1,cell,53,6789.802,Astrocytes
29056,3611.338129,7460.546763,10,cell,53,11563.871,Mature oligodendrocytes 2
29057,3046.26087,7463.304348,0,cell,53,12429.56,Inhibitory neurons 1
29058,3291.070064,7462.828025,10,cell,53,18941.127,Mature oligodendrocytes 2
29059,2653.106667,7464.813333,4,cell,53,3312.1462,Endothelial cells
29060,2766.672222,7465.383333,9,cell,53,13802.239,Excitatory neurons 4
29061,3192.132353,7462.720588,0,cell,53,11318.999,Inhibitory neurons 1
29062,3228.857143,7465.773109,0,cell,53,20403.523,Inhibitory neurons 1
29063,3636.686441,7467.144068,0,cell,53,11739.2295,Inhibitory neurons 1
29064,2999.434783,7467.98913,4,cell,53,1987.0544,Endothelial cells
29065,3166.858268,7468.393701,7,cell,53,10582.432,Blood vessel associated cells
29066,3531.341615,7470.347826,5,cell,53,7932.8145,Excitatory neurons 2
29067,2565.664122,7470.129771,5,cell,53,7159.672,Excitatory neurons 2
29068,3681.417391,7469.113043,0,cell,53,15043.261,Inhibitory neurons 1
29069,3126.14876,7473.206612,12,cell,53,3079.4543,Immature oligodendrocytes
29070,3290.979167,7474.159722,0,cell,53,17742.326,Inhibitory neurons 1
29071,3493.552941,7473.811765,8,cell,53,4152.5176,Unknown
29072,3241.441176,7475.039216,0,cell,53,12303.931,Inhibitory neurons 1
29073,3735.778481,7475.791139,2,cell,53,13511.184,Mature oligodendrocytes 1
29074,2590.146341,7475.723577,9,cell,53,14488.309,Excitatory neurons 4
29075,2890.859259,7479.740741,5,cell,53,7823.6,Excitatory neurons 2
29076,3346.697987,7480.013423,0,cell,53,20332.148,Inhibitory neurons 1
29077,3504.164286,7482.678571,5,cell,53,8456.457,Excitatory neurons 2
29078,2789.44086,7481.150538,5,cell,53,3874.699,Excitatory neurons 2
29079,2905.62585,7483.857143,5,cell,53,10459.122,Excitatory neurons 2
29080,2974.5,7480.5,0,cell,53,9371.412,Inhibitory neurons 1
29081,3145.652695,7484.173653,1,cell,53,4922.6343,Astrocytes
29082,3369.123288,7484.027397,0,cell,53,11919.363,Inhibitory neurons 1
29083,2993.777778,7483.079365,1,cell,53,2799.3174,Astrocytes
29084,3318.017857,7485.133929,4,cell,53,5005.9556,Endothelial cells
29085,2749.417808,7486.294521,4,cell,53,4657.561,Endothelial cells
29086,2943.305085,7487.271186,4,cell,53,2618.0676,Endothelial cells
29087,3395.672619,7488.708333,0,cell,53,12571.519,Inhibitory neurons 1
29088,3736.340541,7489.054054,12,cell,53,4625.8164,Immature oligodendrocytes
29089,3009.432749,7491.602339,0,cell,53,18452.953,Inhibitory neurons 1
29090,3211.704545,7488.136364,0,cell,53,15554.59,Inhibitory neurons 1
29091,3183.4,7491.609091,8,cell,53,2379.5725,Unknown
29092,3527.781818,7490.472727,4,cell,53,1715.8727,Endothelial cells
29093,3305.742574,7494.079208,7,cell,53,8491.247,Blood vessel associated cells
29094,3626.439759,7495.975904,2,cell,53,8048.3066,Mature oligodendrocytes 1
29095,3664.875,7492.0,1,cell,53,3668.2292,Astrocytes
29096,3778.605634,7494.739437,2,cell,53,7221.6064,Mature oligodendrocytes 1
29097,3559.5625,7496.715278,2,cell,53,9776.902,Mature oligodendrocytes 1
29098,3250.431373,7499.078431,5,cell,53,16214.098,Excitatory neurons 2
29099,3118.598639,7499.687075,0,cell,53,10792.877,Inhibitory neurons 1
29100,3596.414474,7500.368421,2,cell,53,11740.764,Mature oligodendrocytes 1
29101,3661.637681,7497.956522,1,cell,53,2986.4055,Astrocytes
29102,3693.263158,7498.552632,1,cell,53,3052.3157,Astrocytes
29103,3077.88,7499.5,0,cell,53,9701.641,Inhibitory neurons 1
29104,3772.303922,7501.568627,2,cell,53,9845.511,Mature oligodendrocytes 1
29105,2820.551724,7503.614943,5,cell,53,8335.518,Excitatory neurons 2
29106,2835.883721,7500.116279,5,cell,53,3387.814,Excitatory neurons 2
29107,3127.892308,7506.861538,0,cell,53,10717.503,Inhibitory neurons 1
29108,3111.272727,7509.661616,0,cell,53,12263.2,Inhibitory neurons 1
29109,3494.836207,7505.543103,1,cell,53,3128.672,Astrocytes
29110,2603.329545,7507.227273,9,cell,53,12542.807,Excitatory neurons 4
29111,3676.852113,7508.570423,2,cell,53,11728.9375,Mature oligodendrocytes 1
29112,3775.253968,7515.539683,2,cell,53,14311.344,Mature oligodendrocytes 1
29113,2847.98913,7508.684783,5,cell,53,4409.0327,Excitatory neurons 2
29114,2885.28125,7510.0,5,cell,53,5934.9844,Excitatory neurons 2
29115,3657.0,7510.677966,11,cell,53,1508.0677,Microglia
29116,2764.287037,7513.231481,1,cell,53,4438.5005,Astrocytes
29117,2867.595745,7516.514894,5,cell,53,13283.791,Excitatory neurons 2
29118,3485.115044,7515.743363,12,cell,53,3672.6812,Immature oligodendrocytes
29119,2614.503106,7517.888199,5,cell,53,8755.609,Excitatory neurons 2
29120,3509.341176,7515.352941,2,cell,53,9028.589,Mature oligodendrocytes 1
29121,3215.342857,7518.538095,0,cell,53,21379.072,Inhibitory neurons 1
29122,2900.051282,7517.807692,5,cell,53,7880.7056,Excitatory neurons 2
29123,3672.826446,7519.933884,2,cell,53,7887.033,Mature oligodendrocytes 1
29124,3088.104167,7520.302083,5,cell,53,11211.3955,Excitatory neurons 2
29125,3148.872093,7522.75,2,cell,53,11690.331,Mature oligodendrocytes 1
29126,2914.656566,7521.69697,5,cell,53,8021.01,Excitatory neurons 2
29127,3299.905983,7521.803419,1,cell,53,3095.624,Astrocytes
29128,2738.589744,7519.487179,9,cell,53,13248.872,Excitatory neurons 4
29129,3160.333333,7522.057471,1,cell,53,3821.092,Astrocytes
29130,3265.722603,7525.462329,0,cell,53,17669.834,Inhibitory neurons 1
29131,3478.320755,7522.358491,12,cell,53,2117.0564,Immature oligodendrocytes
29132,3534.824324,7526.243243,2,cell,53,9619.648,Mature oligodendrocytes 1
29133,3599.418605,7526.744186,1,cell,53,4960.6855,Astrocytes
29134,3137.835106,7530.904255,0,cell,53,13865.473,Inhibitory neurons 1
29135,3762.770833,7529.5375,2,cell,53,15186.597,Mature oligodendrocytes 1
29137,3110.161972,7530.239437,0,cell,53,16050.218,Inhibitory neurons 1
29138,2658.021505,7529.215054,9,cell,53,14683.549,Excitatory neurons 4
29139,3384.809211,7531.328947,0,cell,53,17466.0,Inhibitory neurons 1
29140,3468.019802,7531.049505,1,cell,53,2678.3171,Astrocytes
29141,2542.408163,7529.755102,9,cell,53,11322.776,Excitatory neurons 4
29142,3222.380952,7531.687075,10,cell,53,17326.582,Mature oligodendrocytes 2
29143,2805.054795,7532.863014,5,cell,53,5099.7124,Excitatory neurons 2
29144,3098.088,7533.944,11,cell,53,4349.464,Microglia
29145,3629.661972,7534.605634,12,cell,53,3161.0142,Immature oligodendrocytes
29146,3272.754717,7535.245283,8,cell,53,3773.5286,Unknown
29147,3438.100629,7537.647799,12,cell,52,9676.981,Immature oligodendrocytes
29148,2979.353846,7539.646154,2,cell,53,5716.777,Mature oligodendrocytes 1
29149,3053.565517,7542.606897,0,cell,53,10352.914,Inhibitory neurons 1
29150,3068.75,7540.205357,0,cell,53,10473.706,Inhibitory neurons 1
29151,3655.397196,7541.219626,8,cell,53,5236.448,Unknown
29152,3669.816514,7539.275229,13,cell,53,8850.597,Pericytes
29153,2885.226244,7544.769231,5,cell,53,9307.796,Excitatory neurons 2
29154,2901.896552,7546.086207,5,cell,53,5857.224,Excitatory neurons 2
29155,3201.47619,7542.628571,4,cell,53,3070.9712,Endothelial cells
29156,3321.046296,7543.009259,2,cell,53,6900.7134,Mature oligodendrocytes 1
29157,3644.839161,7544.713287,4,cell,53,3833.6294,Endothelial cells
29158,2757.954023,7544.712644,4,cell,53,1114.9196,Endothelial cells
29159,3133.438503,7549.379679,2,cell,53,8790.877,Mature oligodendrocytes 1
29160,3419.140625,7544.8125,12,cell,53,3714.9844,Immature oligodendrocytes
29161,3560.492537,7548.955224,12,cell,53,3821.692,Immature oligodendrocytes
29162,3716.090909,7546.613636,12,cell,53,3298.091,Immature oligodendrocytes
29163,3428.666667,7551.590909,5,cell,53,5844.6816,Excitatory neurons 2
29164,2836.69697,7555.909091,10,cell,53,9319.147,Mature oligodendrocytes 2
29165,3217.680952,7562.642857,2,cell,53,14569.591,Mature oligodendrocytes 1
29166,2591.270115,7561.511494,9,cell,53,16586.086,Excitatory neurons 4
29167,2975.615385,7558.153846,0,cell,53,13389.365,Inhibitory neurons 1
29168,3663.801471,7560.875,0,cell,53,13111.234,Inhibitory neurons 1
29169,2822.674074,7562.474074,5,cell,53,5229.9033,Excitatory neurons 2
29170,2885.712121,7559.863636,1,cell,53,2889.682,Astrocytes
29171,3609.765766,7561.495495,1,cell,53,4204.937,Astrocytes
29172,2556.292683,7561.939024,9,cell,53,11645.531,Excitatory neurons 4
29173,3187.682243,7561.327103,8,cell,53,3333.3552,Unknown
29174,3231.474453,7563.116788,1,cell,53,5491.3506,Astrocytes
29175,2630.849246,7565.949749,6,cell,53,5876.905,Excitatory neurons 3
29176,3580.808743,7566.382514,12,cell,53,4331.798,Immature oligodendrocytes
29177,3744.202703,7562.27027,4,cell,53,2023.2164,Endothelial cells
29178,3597.355263,7565.618421,1,cell,53,4069.4604,Astrocytes
29179,3509.680751,7570.079812,2,cell,53,17378.135,Mature oligodendrocytes 1
29180,3240.378571,7569.078571,1,cell,53,7374.5293,Astrocytes
29181,3657.148515,7570.777228,10,cell,53,16456.545,Mature oligodendrocytes 2
29182,2967.136986,7567.849315,5,cell,53,5781.5757,Excitatory neurons 2
29183,3159.983333,7573.541667,1,cell,53,3538.5332,Astrocytes
29184,2787.140187,7575.803738,5,cell,53,5232.411,Excitatory neurons 2
29185,3670.239067,7584.895044,12,cell,53,4842.95,Immature oligodendrocytes
29186,2861.693182,7577.738636,5,cell,53,5712.795,Excitatory neurons 2
29187,2542.27907,7577.27907,1,cell,53,2319.3955,Astrocytes
29188,3098.142857,7579.285714,4,cell,53,4789.8574,Endothelial cells
29189,2809.792453,7587.135849,5,cell,53,5638.0947,Excitatory neurons 2
29190,3061.621849,7583.470588,0,cell,53,8851.983,Inhibitory neurons 1
29191,3624.584746,7581.474576,0,cell,53,12206.068,Inhibitory neurons 1
29192,3014.44,7581.08,1,cell,53,3874.4937,Astrocytes
29193,2670.292135,7584.370787,10,cell,53,9201.404,Mature oligodendrocytes 2
29194,2828.773973,7586.164384,5,cell,53,7605.8555,Excitatory neurons 2
29195,3652.860606,7586.175758,0,cell,53,9560.655,Inhibitory neurons 1
29196,3736.358491,7583.54717,8,cell,53,898.4151,Unknown
29197,3391.942857,7587.47619,4,cell,53,2296.457,Endothelial cells
29198,2908.958333,7590.951389,5,cell,53,9885.848,Excitatory neurons 2
29199,3477.891566,7585.433735,12,cell,53,5253.904,Immature oligodendrocytes
29200,2579.354839,7586.064516,9,cell,53,11644.387,Excitatory neurons 4
29201,3788.9,7584.966667,2,cell,51,3839.1003,Mature oligodendrocytes 1
29202,3073.136095,7591.43787,0,cell,53,10173.369,Inhibitory neurons 1
29203,2971.020548,7593.705479,10,cell,53,7121.124,Mature oligodendrocytes 2
29204,3475.436047,7594.156977,2,cell,53,12092.0,Mature oligodendrocytes 1
29205,3533.618497,7595.861272,2,cell,53,9524.047,Mature oligodendrocytes 1
29206,2844.725,7598.09375,5,cell,53,5947.906,Excitatory neurons 2
29207,3024.43617,7594.787234,5,cell,53,7365.1914,Excitatory neurons 2
29208,2830.443709,7598.503311,5,cell,53,8391.072,Excitatory neurons 2
29209,2856.342697,7599.224719,5,cell,53,9475.59,Excitatory neurons 2
29210,3039.50838,7600.463687,8,cell,53,3786.3743,Unknown
29211,2649.533333,7595.666667,9,cell,53,14888.435,Excitatory neurons 4
29212,2958.372093,7601.877907,5,cell,53,13448.1455,Excitatory neurons 2
29213,2674.476563,7601.3125,9,cell,53,10381.273,Excitatory neurons 4
29214,2709.177536,7606.076087,0,cell,53,14676.047,Inhibitory neurons 1
29215,2774.727941,7603.191176,6,cell,53,6731.6543,Excitatory neurons 3
29216,2807.769231,7603.976923,5,cell,53,7252.115,Excitatory neurons 2
29217,3776.042735,7602.982906,2,cell,53,12483.649,Mature oligodendrocytes 1
29218,3320.409091,7601.613636,1,cell,53,3856.2048,Astrocytes
29219,3424.285,7605.475,2,cell,53,16720.805,Mature oligodendrocytes 1
29220,3593.0,7603.641667,2,cell,53,13621.509,Mature oligodendrocytes 1
29221,3693.488636,7605.579545,2,cell,53,5668.432,Mature oligodendrocytes 1
29222,3639.163265,7605.653061,0,cell,53,7424.183,Inhibitory neurons 1
29223,2902.503356,7610.919463,5,cell,53,5000.9663,Excitatory neurons 2
29224,2874.196078,7609.647059,5,cell,53,7871.7705,Excitatory neurons 2
29225,3092.508065,7609.112903,2,cell,53,9432.815,Mature oligodendrocytes 1
29226,3548.267176,7610.29771,2,cell,53,6859.649,Mature oligodendrocytes 1
29227,2856.323171,7611.743902,5,cell,53,6146.804,Excitatory neurons 2
29228,3402.742424,7613.568182,4,cell,53,4137.5684,Endothelial cells
29229,3471.280255,7613.280255,2,cell,53,6216.102,Mature oligodendrocytes 1
29230,3275.893805,7614.946903,1,cell,53,2939.4778,Astrocytes
29231,3760.097561,7614.853659,2,cell,53,9438.623,Mature oligodendrocytes 1
29232,2921.972727,7615.709091,13,cell,53,5043.99,Pericytes
29233,3789.585714,7615.9,2,cell,53,6137.986,Mature oligodendrocytes 1
29234,2781.047619,7616.492063,1,cell,53,4497.397,Astrocytes
29235,3656.712121,7616.378788,2,cell,53,10841.802,Mature oligodendrocytes 1
29236,3838.476821,6356.953642,13,cell,53,2975.901,Pericytes
29237,3861.705882,6353.656863,2,cell,53,6035.637,Mature oligodendrocytes 1
29238,3884.736842,6352.460526,11,cell,53,3529.8948,Microglia
29239,3963.275,6351.875,1,cell,52,1721.4252,Astrocytes
29240,4034.414286,6352.3,1,cell,53,3907.0854,Astrocytes
29241,4234.222222,6352.333333,2,cell,53,13869.685,Mature oligodendrocytes 1
29242,4268.350515,6354.484536,2,cell,53,7863.6807,Mature oligodendrocytes 1
29243,4668.189655,6356.701149,2,cell,53,9453.16,Mature oligodendrocytes 1
29244,4698.5,6352.794872,11,cell,53,2317.6414,Microglia
29245,5056.098214,6356.839286,2,cell,53,5678.9365,Mature oligodendrocytes 1
