,x,y,leiden,QC
737,5310.753086,13128.32099,4,cell
738,5694.200837,13130.92887,23,cell
739,6320.772727,13130.99351,16,cell
740,5573.939759,13133.27711,4,cell
741,5585.458647,13132.39098,7,cell
742,6016.172414,13132.77931,5,cell
743,5131.184,13133.392,4,cell
744,5966.008264,13133.60331,24,cell
745,5561.758621,13132.7069,28,cell
746,5916.720588,13138.07353,34,cell
747,5942.589928,13136.80576,24,cell
748,5954.818841,13137.36957,24,cell
749,5493.085106,13137.7234,4,cell
750,5614.035088,13137.61404,6,cell
751,5929.006329,13143.48101,24,cell
752,5570.84507,13145.91549,4,cell
753,5261.091703,13151.75546,3,cell
754,6115.822785,13144.82278,3,cell
755,5839.948052,13148.57792,23,cell
756,5972.619048,13147.65079,24,cell
757,5509.6,13148.46,28,cell
758,5950.633987,13157.20588,24,cell
759,5914.142857,13152.32381,34,cell
760,5941.08,13152.50667,24,cell
761,5734.534091,13149.93182,3,cell
762,5865.627027,13153.64324,16,cell
763,6012.311828,13154.06452,5,cell
764,5569.886364,13157.98864,4,cell
765,5244.385057,13160.05747,4,cell
766,5337.632184,13160.27586,4,cell
767,5362.943284,13164.89552,12,cell
768,5768.587838,13161.62162,4,cell
769,5958.965116,13165.24419,24,cell
770,5497.508772,13162.78947,4,cell
771,5504.415385,13162.47692,4,cell
772,5910.756614,13165.88889,34,cell
773,5726.816993,13168.37908,4,cell
774,5581.91,13166.94,4,cell
775,5744.760563,13169.84507,3,cell
776,5139.563492,13168.16667,4,cell
777,5935.837398,13169.26829,24,cell
778,5174.189394,13172.27273,5,cell
779,5343.55,13172.14167,4,cell
780,5314.530435,13173.90435,3,cell
781,5535.385609,13184.80996,7,cell
782,5570.666667,13172.86667,4,cell
783,5932.370492,13180.7082,24,cell
784,5446.097561,13174.39024,7,cell
785,6007.696262,13182.76402,24,cell
786,5275.781659,13183.21834,4,cell
787,5484.635659,13180.3876,5,cell
788,5918.396648,13184.48603,24,cell
789,5455.030769,13181.78462,4,cell
790,6228.492063,13186.11111,13,cell
791,6241.072464,13185.10145,5,cell
792,5429.929825,13187.61404,4,cell
793,5610.332248,13196.27036,7,cell
794,5743.939891,13190.65574,7,cell
795,5237.910569,13194.17886,5,cell
796,5173.095238,13195.07619,3,cell
797,5929.914894,13198.44681,24,cell
798,5285.684564,13198.3557,4,cell
799,5908.75,13195.9875,3,cell
800,6012.383838,13199.48485,22,cell
801,5768.68595,13203.0,7,cell
802,5756.308081,13204.74242,4,cell
803,5214.452991,13203.63248,3,cell
804,5579.521739,13206.07246,7,cell
805,5595.380117,13207.59064,4,cell
806,5506.971429,13209.18095,4,cell
807,5916.369369,13212.93694,24,cell
808,5333.373418,13212.89241,4,cell
809,5840.438095,13213.38571,9,cell
810,5536.190909,13213.39091,4,cell
811,5901.916667,13210.27778,3,cell
812,5924.883333,13210.73333,24,cell
813,5130.107843,13213.29412,23,cell
814,5461.316667,13218.26111,20,cell
815,6302.25974,13213.14286,16,cell
816,5262.473684,13216.23684,3,cell
817,5794.369942,13217.96532,23,cell
818,5929.440217,13219.51087,24,cell
819,5756.972222,13221.57639,12,cell
820,5738.25,13220.97549,4,cell
821,5715.188034,13220.18803,23,cell
822,5905.204545,13228.0767,7,cell
823,5525.888889,13225.28105,4,cell
824,5315.164286,13225.83571,7,cell
825,5610.407407,13227.96296,23,cell
826,5473.312849,13229.88827,28,cell
827,5491.049383,13228.45679,5,cell
828,5410.814286,13233.12857,4,cell
829,5383.984848,13234.69192,4,cell
830,5869.210884,13234.11565,3,cell
831,5338.595238,13233.95238,4,cell
832,5732.012821,13238.10256,23,cell
833,5914.402878,13239.67626,24,cell
834,5139.06383,13238.64894,3,cell
835,5231.159236,13242.92357,23,cell
836,5434.328358,13243.25373,28,cell
837,5483.345679,13244.30247,7,cell
838,5568.348485,13243.70202,34,cell
839,5496.394444,13246.76667,7,cell
840,5552.07109,13250.67773,4,cell
841,5733.109375,13251.40104,34,cell
842,5756.20915,13251.23529,4,cell
843,5877.458824,13253.24706,23,cell
844,5465.154362,13252.91946,3,cell
845,5922.583784,13254.51351,24,cell
846,5417.826347,13253.91018,4,cell
847,5574.089231,13257.94462,7,cell
848,5258.403226,13254.98387,20,cell
849,5358.040404,13258.0,3,cell
850,5769.488889,13258.74074,23,cell
851,5846.5,13261.11607,12,cell
852,5836.153846,13264.13333,23,cell
853,5555.54321,13266.39095,25,cell
854,5736.457286,13264.84925,24,cell
855,5700.459459,13261.78378,12,cell
856,5750.630872,13266.87919,24,cell
857,5686.696774,13269.54839,23,cell
858,5772.908046,13269.73563,3,cell
859,5917.853774,13273.30189,24,cell
860,5218.656051,13273.2293,23,cell
861,5522.010417,13279.01042,4,cell
862,5718.741176,13278.18824,3,cell
863,5194.873134,13279.1791,4,cell
864,5584.637755,13278.52041,4,cell
865,5476.658824,13281.12941,4,cell
866,5537.517241,13281.09655,4,cell
867,5764.431579,13280.57895,3,cell
868,5383.036765,13283.38235,4,cell
869,5687.231579,13283.76842,6,cell
870,5099.04065,13285.43902,4,cell
871,5513.011494,13288.2069,7,cell
872,5570.02994,13290.94611,4,cell
873,5934.5,13289.48148,22,cell
874,5986.974138,13290.21552,16,cell
875,5782.188811,13293.24825,32,cell
876,5721.152672,13292.67939,4,cell
877,5124.054795,13294.84932,4,cell
878,5443.621359,13294.30097,20,cell
879,5286.325123,13296.47783,4,cell
880,5861.292857,13295.31429,23,cell
881,5897.930769,13299.23077,24,cell
882,5920.550725,13299.61594,24,cell
883,5698.105691,13305.03659,4,cell
884,5543.358824,13303.18824,34,cell
885,5352.164835,13302.38462,3,cell
886,5431.458333,13304.58333,5,cell
887,5732.697248,13306.56881,6,cell
888,5938.465839,13306.40373,24,cell
889,5478.744526,13308.70803,4,cell
890,5583.686567,13312.0597,4,cell
891,5907.54,13308.63333,24,cell
892,5507.046512,13312.4186,7,cell
893,5494.264706,13315.13235,4,cell
894,5945.678161,13317.64943,24,cell
895,5130.52,13318.35,5,cell
896,5291.77707,13319.75796,4,cell
897,5704.631579,13319.16842,4,cell
898,5224.622951,13324.79781,4,cell
899,5436.5,13318.55263,4,cell
900,5644.36129,13327.53226,34,cell
901,5956.395522,13324.74627,24,cell
902,5907.079812,13326.277,26,cell
903,5926.979452,13325.19863,24,cell
904,5382.72381,13328.58571,7,cell
905,5693.050847,13324.44068,23,cell
906,5796.905882,13328.63529,23,cell
907,5462.767857,13332.47321,4,cell
908,5515.773109,13327.87395,4,cell
909,5942.161826,13333.64315,24,cell
910,5579.597222,13331.95139,4,cell
911,5440.552174,13333.46957,4,cell
912,6109.044872,13333.41026,10,cell
913,5198.677686,13339.7438,7,cell
914,5593.569444,13339.78472,4,cell
915,5923.952191,13344.31873,24,cell
916,5191.669355,13346.45968,7,cell
917,5831.853448,13345.81897,23,cell
918,5799.692308,13345.42308,34,cell
919,5952.613027,13351.38697,24,cell
920,5972.515695,13349.47534,24,cell
921,5460.876404,13347.07865,4,cell
922,5563.207692,13349.7,5,cell
923,5209.923077,13350.7094,23,cell
924,5784.181818,13353.58442,23,cell
925,5342.137255,13350.17647,4,cell
926,5614.473684,13352.04785,4,cell
927,5681.051724,13354.04023,3,cell
928,5449.44382,13356.21348,3,cell
929,5940.566176,13356.88235,24,cell
930,5516.428571,13357.10526,25,cell
931,5101.673307,13359.64143,4,cell
932,5172.469697,13358.4697,4,cell
933,5930.264463,13363.65702,24,cell
934,5981.969283,13364.77474,26,cell
935,5276.177778,13363.6,4,cell
936,5858.762774,13371.36131,23,cell
937,5954.918367,13367.2449,24,cell
938,6126.0,13369.30986,3,cell
939,6322.776504,13380.20344,24,cell
940,5343.237705,13375.72131,3,cell
941,5953.82243,13380.66355,24,cell
942,5967.896226,13383.69811,24,cell
943,5674.1875,13382.48214,4,cell
944,5515.133333,13384.48,5,cell
945,5634.178571,13390.83929,4,cell
946,5966.865385,13396.57692,24,cell
947,6008.890323,13393.90323,24,cell
948,5329.477876,13396.62389,4,cell
949,5199.773438,13399.97656,23,cell
950,5409.592357,13402.38854,25,cell
951,5653.954545,13408.32576,23,cell
952,5719.813953,13407.69767,16,cell
953,5460.241692,13411.52266,4,cell
954,6313.132911,13412.03797,24,cell
955,5392.824818,13414.75182,4,cell
956,5176.877863,13417.49618,3,cell
957,6032.342857,13413.94286,6,cell
958,5647.926966,13418.8764,3,cell
959,5979.546667,13417.4,24,cell
960,5347.116279,13417.97674,23,cell
961,5717.979798,13420.77778,23,cell
962,5731.675,13418.85,23,cell
963,5090.933962,13422.34906,3,cell
964,5875.886076,13422.87342,10,cell
965,5281.548544,13426.3835,23,cell
966,5711.738095,13429.49524,7,cell
967,5984.087336,13428.84716,24,cell
968,6195.791045,13432.26866,12,cell
969,6112.219101,13436.93258,5,cell
970,5690.497778,13440.41778,23,cell
971,6314.808399,13441.12336,24,cell
972,5840.773973,13435.61644,12,cell
973,6346.902439,13433.41463,24,cell
974,6333.251012,13440.82186,24,cell
975,5301.347458,13441.49153,23,cell
976,5479.25641,13441.0,4,cell
977,5419.568627,13444.0,4,cell
978,6012.8,13442.07059,22,cell
979,6226.691667,13443.43333,3,cell
980,6300.840506,13450.40506,24,cell
981,5556.687075,13448.61224,4,cell
982,5863.190476,13445.57143,3,cell
983,5081.714286,13447.66667,4,cell
984,5886.77,13448.07,23,cell
985,5990.419162,13451.18563,24,cell
986,6253.348315,13449.39326,24,cell
987,5486.017857,13452.73214,6,cell
988,5594.242938,13456.24294,12,cell
989,5981.224138,13459.68966,3,cell
990,6285.125806,13463.33871,24,cell
991,5666.305732,13462.66879,3,cell
992,5699.053061,13465.21224,4,cell
993,5914.5,13462.71053,12,cell
994,6262.096,13470.80267,24,cell
995,5847.081967,13463.70492,23,cell
996,5716.472973,13464.62162,4,cell
997,5946.114094,13467.31544,23,cell
998,6025.029762,13469.97024,26,cell
999,5364.704225,13467.05634,5,cell
1000,6012.477477,13480.77177,24,cell
1001,5852.382143,13477.48929,7,cell
1002,5308.394737,13473.16447,5,cell
1003,5715.916667,13477.35256,3,cell
1004,5400.496599,13478.45578,7,cell
1005,5390.433735,13477.0241,4,cell
1006,5952.721311,13476.2623,23,cell
1007,6274.061538,13481.48462,24,cell
1008,5559.718182,13483.98182,4,cell
1009,5638.863248,13484.69231,4,cell
1010,6116.022222,13483.47778,16,cell
1011,5683.222222,13489.81643,7,cell
1012,5772.681416,13488.80531,7,cell
1013,5905.804054,13487.64865,3,cell
1014,5435.261905,13486.09524,4,cell
1015,5843.244048,13494.125,4,cell
1016,5210.016393,13495.88525,4,cell
1017,5711.630769,13495.04615,3,cell
1018,5596.699115,13497.02655,7,cell
1019,5418.662722,13499.60947,7,cell
1020,5515.390244,13499.45528,7,cell
1021,5678.205357,13500.0,4,cell
1022,5753.25,13498.73684,4,cell
1023,5656.193277,13499.94958,4,cell
1024,5382.887097,13499.59677,23,cell
1025,5498.869919,13504.56098,4,cell
1026,5625.938776,13507.38265,4,cell
1027,6054.539171,13508.98618,3,cell
1028,5112.402299,13504.71264,4,cell
1029,5393.747899,13506.19328,3,cell
1030,5774.443114,13506.80838,7,cell
1031,5470.540541,13507.36486,4,cell
1032,6032.045455,13512.67614,24,cell
1033,5516.269231,13514.95513,5,cell
1034,6044.010582,13516.8254,24,cell
1035,5234.333333,13516.00877,4,cell
1036,5477.923077,13520.16923,4,cell
1037,5557.795699,13518.93011,4,cell
1038,6201.332203,13521.02373,22,cell
1039,5738.57767,13519.83981,5,cell
1040,6025.034247,13521.59589,24,cell
1041,6064.54321,13519.64815,12,cell
1042,5350.368421,13521.97368,4,cell
1043,5844.347561,13525.95732,4,cell
1044,6218.070513,13525.60897,26,cell
1045,5098.969072,13525.59794,25,cell
1046,5761.989011,13526.15385,4,cell
1047,5645.445652,13526.20652,5,cell
1048,5170.309278,13528.71134,3,cell
1049,5509.548148,13536.68148,4,cell
1050,5101.039216,13538.5098,4,cell
1051,5472.143646,13542.16575,4,cell
1052,5551.891304,13540.43478,4,cell
1053,5306.675,13542.31667,4,cell
1054,6053.158163,13551.6148,24,cell
1055,6064.782805,13544.9276,24,cell
1056,5237.808989,13542.76404,3,cell
1057,5678.978261,13545.03804,4,cell
1058,5900.037736,13547.07925,23,cell
1059,5634.912,13543.544,5,cell
1060,6036.36,13545.792,24,cell
1061,5083.970297,13547.19802,4,cell
1062,6083.09434,13553.06289,24,cell
1063,5329.554974,13553.4712,7,cell
1064,5847.804196,13553.53846,3,cell
1065,5492.907801,13555.02128,4,cell
1066,6006.07767,13555.67961,23,cell
1067,6158.591549,13555.84507,3,cell
1068,5340.93662,13558.88028,23,cell
1069,5402.066667,13558.52121,24,cell
1070,5284.675676,13556.94595,23,cell
1071,5717.612069,13559.7069,5,cell
1072,5526.0,13558.56452,19,cell
1073,5803.026786,13561.05357,4,cell
1074,5464.687075,13560.7415,4,cell
1075,5551.658436,13568.26749,12,cell
1076,6074.665188,13567.00443,24,cell
1077,6137.5,13561.39362,3,cell
1078,5699.41875,13568.2,16,cell
1079,5848.233533,13566.38323,4,cell
1080,5471.763158,13573.40351,4,cell
1081,5581.594118,13572.36471,4,cell
1082,5774.34375,13568.53125,4,cell
1083,5457.960674,13574.28652,7,cell
1084,5402.590909,13572.9697,24,cell
1085,5447.238095,13575.89683,5,cell
1086,5894.237288,13574.61864,25,cell
1087,5906.906542,13573.79439,4,cell
1088,5675.462428,13576.05202,4,cell
1089,5511.562963,13576.45185,4,cell
1090,5758.016949,13576.55932,10,cell
1091,5112.370787,13578.93258,3,cell
1092,5520.945122,13583.7378,3,cell
1093,5379.507246,13581.44928,4,cell
1094,5889.918519,13584.37778,3,cell
1095,5975.058252,13582.75728,4,cell
1096,5443.795238,13588.79524,16,cell
1097,5664.006623,13585.62252,4,cell
1098,5699.632184,13583.57471,25,cell
1099,5410.714286,13586.64286,7,cell
1100,5563.220238,13589.5119,4,cell
1101,5392.884615,13591.87912,4,cell
1102,5486.617021,13590.85816,23,cell
1103,5546.898649,13593.00676,4,cell
1104,5282.465,13595.81,4,cell
1105,5324.877193,13592.41228,4,cell
1106,5259.686047,13594.39535,7,cell
1107,6065.18125,13595.53125,24,cell
1108,5912.325581,13596.17054,23,cell
1109,5651.496552,13598.58621,4,cell
1110,6087.810959,13603.69863,24,cell
1111,5142.346154,13596.17308,25,cell
1112,6002.707317,13599.17073,3,cell
1113,5384.636872,13603.06145,4,cell
1114,5854.287879,13601.0303,24,cell
1115,5357.814815,13599.40741,5,cell
1116,5333.698276,13603.28448,23,cell
1117,5629.6,13603.61379,3,cell
1118,5689.012195,13601.54878,4,cell
1119,5862.584416,13608.25974,33,cell
1120,5479.592157,13606.02353,4,cell
1121,5749.045226,13610.8794,28,cell
1122,6108.1875,13603.84375,24,cell
1123,5596.824176,13606.15385,4,cell
1124,5114.679654,13611.61039,7,cell
1125,5324.418182,13607.69091,32,cell
1126,5793.087209,13612.40698,25,cell
1127,6064.465839,13615.10248,24,cell
1128,5778.078261,13616.57391,4,cell
1129,6035.747405,13618.81315,24,cell
1130,5129.332,13625.244,24,cell
1131,5787.461111,13623.93333,4,cell
1132,5846.634831,13626.3764,4,cell
1133,5424.5,13628.99576,4,cell
1134,5680.59447,13628.06912,7,cell
1135,6132.434783,13624.6087,3,cell
1136,5082.393443,13629.77049,4,cell
1137,5278.240741,13629.96296,6,cell
1138,5775.859155,13634.94366,7,cell
1139,5815.608247,13632.78351,4,cell
1140,5731.074324,13640.46622,20,cell
1141,5352.20915,13641.89542,7,cell
1142,6013.150538,13641.50538,24,cell
1143,5564.22619,13648.82143,5,cell
1144,5398.291866,13652.62201,28,cell
1145,5748.12963,13652.01852,3,cell
1146,5527.384164,13661.25806,4,cell
1147,5542.818182,13654.82645,4,cell
1148,5593.333333,13653.58667,4,cell
1149,5890.517045,13657.86932,4,cell
1150,5107.074468,13656.6383,23,cell
1151,5667.790997,13662.54341,7,cell
1152,5575.556338,13660.41549,4,cell
1153,5960.724138,13660.07759,23,cell
1154,5215.8,13662.84138,4,cell
1155,5994.40625,13662.0,24,cell
1156,5202.4375,13663.5,28,cell
1157,5600.819549,13667.87218,4,cell
1158,5749.984211,13669.56842,4,cell
1159,5846.061644,13671.56849,34,cell
1160,5122.222222,13667.96296,5,cell
1161,5831.260274,13673.32877,25,cell
1162,5969.46,13677.14667,24,cell
1163,5819.066116,13680.52893,5,cell
1164,5160.716814,13681.30973,7,cell
1165,5712.474654,13688.08756,7,cell
1166,5769.953488,13685.66667,5,cell
1167,5187.356061,13687.40909,4,cell
1168,5594.576037,13689.02304,4,cell
1169,5638.180451,13686.93985,4,cell
1170,5741.035398,13688.0354,9,cell
1171,5725.033113,13692.40397,7,cell
1172,5925.864,13693.296,3,cell
1173,5129.117647,13692.63025,4,cell
1174,5345.95539,13696.42007,7,cell
1175,5859.67027,13701.40541,4,cell
1176,5814.032967,13702.23077,4,cell
1177,5728.513761,13704.18349,28,cell
1178,5739.614525,13709.19553,4,cell
1179,5949.814815,13709.10494,24,cell
1180,5422.314961,13709.92913,5,cell
1181,5301.571429,13713.09524,4,cell
1182,5713.662162,13715.61486,4,cell
1183,5412.661654,13720.49624,4,cell
1184,5435.2,13718.96667,23,cell
1185,5132.064748,13724.71223,4,cell
1186,5288.014184,13728.83333,7,cell
1187,5594.566667,13726.73333,4,cell
1188,5709.643478,13727.02609,4,cell
1189,5670.992701,13728.44526,4,cell
1190,5943.185185,13733.22593,24,cell
1191,5105.009174,13731.44954,4,cell
1192,5147.993333,13734.06667,7,cell
1193,5306.705263,13737.75789,3,cell
1194,5339.815385,13737.24615,4,cell
1195,5463.530864,13737.92593,25,cell
1196,5447.62212,13746.81567,4,cell
1197,5655.023256,13742.23256,25,cell
1198,5896.004854,13753.55825,23,cell
1199,5540.904412,13756.26471,4,cell
1200,5105.267442,13755.76744,1,cell
1201,5602.57971,13759.63043,5,cell
1202,5435.681818,13759.9697,4,cell
1203,5561.954802,13763.61582,4,cell
1204,5938.658537,13759.0,24,cell
1205,5259.434066,13766.33516,4,cell
1206,5619.381818,13764.07273,4,cell
1207,5134.441489,13769.29255,24,cell
1208,5572.144928,13771.08696,4,cell
1209,5931.196078,13774.7402,24,cell
1210,5537.009709,13773.06796,4,cell
1211,5144.35,13777.36667,20,cell
1212,5777.460674,13776.10112,4,cell
1213,5833.147287,13778.72093,4,cell
1214,5583.280488,13781.67683,4,cell
1215,5678.245283,13780.11321,4,cell
1216,5382.551282,13785.4359,23,cell
1217,5858.765306,13786.83673,3,cell
1218,5352.0,13790.5,16,cell
1219,5531.09375,13787.8125,6,cell
1220,5673.635036,13791.60584,4,cell
1221,5702.504762,13792.4381,5,cell
1222,5140.054422,13796.63265,4,cell
1223,5195.923077,13797.60256,4,cell
1224,5924.060606,13797.25758,24,cell
1225,5682.115385,13800.03846,4,cell
1226,5566.822134,13804.14625,7,cell
1227,5911.817073,13807.03049,24,cell
1228,5380.630081,13812.45935,7,cell
1229,5638.595745,13808.30851,4,cell
1230,5676.371429,13810.95714,7,cell
1231,5218.834951,13809.3301,4,cell
1232,5396.117647,13817.57353,7,cell
1233,5320.858757,13822.35028,3,cell
1234,5480.47205,13821.19876,4,cell
1235,5896.702576,13828.22248,24,cell
1236,5528.074324,13824.10135,4,cell
1237,5596.230769,13825.74556,4,cell
1238,5469.052326,13834.5407,7,cell
1239,5210.377551,13834.33673,7,cell
1240,5589.26087,13838.15719,4,cell
1241,5500.280822,13845.96804,7,cell
1242,5769.867257,13840.46018,19,cell
1243,5434.769231,13843.51282,9,cell
1244,5672.79646,13846.71681,23,cell
1245,5702.902622,13849.73408,7,cell
1246,5720.527027,13849.12162,4,cell
1247,5136.378641,13850.06796,12,cell
1248,5208.114094,13850.5906,4,cell
1249,5108.777778,13853.0,23,cell
1250,5451.0,13851.5,4,cell
1251,5367.666667,13856.08,4,cell
1252,5591.503185,13856.99363,7,cell
1253,5849.384615,13859.70085,23,cell
1254,5409.55303,13860.11364,4,cell
1255,5439.79397,13865.34171,33,cell
1256,5879.521951,13861.25854,24,cell
1257,5479.256757,13860.58108,4,cell
1258,5307.5,13862.125,1,cell
1259,5397.575,13865.225,4,cell
1260,5646.515873,13869.76984,23,cell
1261,5779.094771,13875.60458,34,cell
1262,5723.478261,13874.47101,23,cell
1263,5765.730159,13874.48413,3,cell
1264,5194.593939,13882.44242,28,cell
1265,5585.066667,13876.35556,4,cell
1266,5430.679104,13880.26866,5,cell
1267,5745.614865,13881.55405,4,cell
1268,5352.747748,13883.16216,17,cell
1269,5309.413043,13884.17391,3,cell
1270,5609.725806,13882.75806,5,cell
1271,5858.749091,13890.29818,24,cell
1272,5241.493333,13888.13333,3,cell
1273,5759.59375,13891.42708,3,cell
1274,5260.798077,13893.23077,7,cell
1275,5815.146067,13899.08989,1,cell
1276,5658.130769,13895.73077,4,cell
1277,5844.141176,13895.72941,24,cell
1278,5449.18797,13899.30075,4,cell
1279,5397.368,13901.404,7,cell
1280,5718.461078,13901.9521,4,cell
1281,5264.58871,13903.87903,4,cell
1282,5465.804348,13903.58696,28,cell
1283,5237.588889,13904.52222,4,cell
1284,5330.476923,13904.89231,5,cell
1285,5850.352941,13905.88889,24,cell
